Step,Seed,Total_Infected,Susc_S0_B0,Immun_S0_B0,Susc_S0_B1,Immun_S0_B1,Susc_S1_B0,Immun_S1_B0,Susc_S1_B1,Immun_S1_B1,Susc_S2_B0,Immun_S2_B0,Susc_S2_B1,Immun_S2_B1,Susc_S3_B0,Immun_S3_B0,Susc_S3_B1,Immun_S3_B1,replicate_uid,seed,n_sites,pop_size,n_steps,engine,pow,mutation_rate,contact_rate,recovery_rate,waning_rate,immune_strength,seed_count,immunity_floor,immunity_ceiling
563,1,0.10918,0.6486912369728088,0.3683069944381714,0.639448344707489,0.3989921510219574,0.6383306980133057,0.40107202529907227,0.6514644026756287,0.36298051476478577,0.6365973949432373,0.4039560854434967,0.6552080512046814,0.35661473870277405,0.6366605758666992,0.403636634349823,0.6503715515136719,0.36523064970970154,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
564,1,0.11071,0.644196093082428,0.3727337121963501,0.6398086547851562,0.3967575430870056,0.638701319694519,0.39878764748573303,0.6468388438224792,0.36759427189826965,0.6370497345924377,0.40159350633621216,0.6504490375518799,0.3613785207271576,0.6370289325714111,0.4013513922691345,0.6458239555358887,0.3697426915168762,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
565,1,0.11255,0.6394824385643005,0.37715229392051697,0.6399659514427185,0.39436075091362,0.6389457583427429,0.3962831199169159,0.6419893503189087,0.37220194935798645,0.6372954845428467,0.39905568957328796,0.6455150842666626,0.3661559522151947,0.6372525691986084,0.3988969922065735,0.641032338142395,0.37424948811531067,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
566,1,0.11449,0.6345141530036926,0.3818710148334503,0.6402272582054138,0.3918124735355377,0.6392015814781189,0.39372286200523376,0.6369352340698242,0.37707796692848206,0.6376374959945679,0.3964075744152069,0.6402879953384399,0.37122437357902527,0.6375505924224854,0.3962990641593933,0.636015772819519,0.37904688715934753,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
567,1,0.1151,0.630315899848938,0.38713181018829346,0.6412790417671204,0.38959601521492004,0.6402884721755981,0.39142194390296936,0.6325831413269043,0.38256898522377014,0.6387131810188293,0.39407604932785034,0.6358703374862671,0.3768804669380188,0.6386191248893738,0.3940231204032898,0.6317532062530518,0.38442152738571167,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
568,1,0.11586,0.626288115978241,0.3917211592197418,0.6421738862991333,0.38765308260917664,0.641182541847229,0.3894234001636505,0.6284359097480774,0.38737595081329346,0.6396650075912476,0.39200371503829956,0.6316213607788086,0.3818277418613434,0.6395463943481445,0.39202260971069336,0.6276536583900452,0.3891206681728363,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
569,1,0.11662,0.6221175193786621,0.3966330885887146,0.6429616212844849,0.3854639530181885,0.6420226693153381,0.38713201880455017,0.624137282371521,0.3924885094165802,0.6404839754104614,0.38969624042510986,0.627258837223053,0.38706374168395996,0.6403745412826538,0.38976964354515076,0.6234281063079834,0.39412233233451843,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
570,1,0.11755,0.617993175983429,0.4014599919319153,0.6436876058578491,0.3833223879337311,0.6428630948066711,0.38485077023506165,0.6198195219039917,0.3975440263748169,0.641262412071228,0.3874656558036804,0.6229410767555237,0.3921903371810913,0.6411410570144653,0.387573778629303,0.6192314624786377,0.39905837178230286,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
571,1,0.11728,0.6146981120109558,0.4064953029155731,0.6452902555465698,0.38105830550193787,0.6445147395133972,0.382513165473938,0.6164228916168213,0.4027918875217438,0.6429396271705627,0.3850894570350647,0.619435727596283,0.3976000249385834,0.6427859663963318,0.38526418805122375,0.615879476070404,0.40416860580444336,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
572,1,0.11854,0.610366940498352,0.4110684394836426,0.645939826965332,0.3786367177963257,0.6451869010925293,0.3800187110900879,0.6119837760925293,0.407572865486145,0.6435973048210144,0.38262221217155457,0.6149418950080872,0.4024270176887512,0.6434570550918579,0.38283035159111023,0.6115105748176575,0.4087924361228943,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
573,1,0.11846,0.6068759560585022,0.41622328758239746,0.6472734212875366,0.3765203058719635,0.6466081738471985,0.3777637779712677,0.6083722114562988,0.41296371817588806,0.6450111269950867,0.38039952516555786,0.611236572265625,0.4078836441040039,0.6448137760162354,0.3806607127189636,0.6079747080802917,0.4140382409095764,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
574,1,0.11891,0.6034204959869385,0.4206332564353943,0.6483346223831177,0.3743985593318939,0.6477179527282715,0.3755757510662079,0.6047759652137756,0.41755086183547974,0.6461116075515747,0.3781730830669403,0.6075966358184814,0.41260358691215515,0.6458947658538818,0.37849000096321106,0.6044794321060181,0.4185105562210083,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
575,1,0.11932,0.5997754335403442,0.4254066050052643,0.6492999792098999,0.3722248375415802,0.6487290859222412,0.373365581035614,0.6010258793830872,0.4224373698234558,0.6471335291862488,0.37591320276260376,0.6037558317184448,0.41765323281288147,0.6468952894210815,0.3762873709201813,0.6007747650146484,0.42333367466926575,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
576,1,0.11843,0.596879780292511,0.43074724078178406,0.6512870192527771,0.3700011074542999,0.6507551670074463,0.37111207842826843,0.5980536937713623,0.4279136061668396,0.6491774320602417,0.3736112117767334,0.6006722450256348,0.42330202460289,0.6489158868789673,0.37401995062828064,0.5978219509124756,0.4287794530391693,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
577,1,0.11852,0.5937390327453613,0.43520817160606384,0.6525366306304932,0.3679175078868866,0.6520065069198608,0.3689957559108734,0.5948583483695984,0.4325040876865387,0.6505012512207031,0.3714205026626587,0.5973297357559204,0.42806705832481384,0.6501959562301636,0.3718773126602173,0.594636082649231,0.433327317237854,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
578,1,0.11877,0.5909110307693481,0.4391913414001465,0.6535149216651917,0.36593133211135864,0.6529908180236816,0.36698636412620544,0.5919646620750427,0.43665406107902527,0.65154629945755,0.36937618255615234,0.5943402051925659,0.4323144555091858,0.6511741280555725,0.3698614835739136,0.5917605757713318,0.4374017119407654,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
579,1,0.11935,0.5873997807502747,0.44359561800956726,0.6543159484863281,0.3638356924057007,0.6538453698158264,0.3647988736629486,0.5883408784866333,0.44122445583343506,0.6523789167404175,0.3671993017196655,0.5906985402107239,0.4369787871837616,0.6520078778266907,0.3677141070365906,0.5882084369659424,0.4418686628341675,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
580,1,0.12017,0.5837365984916687,0.44782596826553345,0.6549347639083862,0.36183464527130127,0.6544891595840454,0.3627840578556061,0.5846015214920044,0.4455660879611969,0.6530482172966003,0.36509984731674194,0.5868724584579468,0.4415086805820465,0.6526501774787903,0.36569684743881226,0.5845168232917786,0.4461420178413391,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
581,1,0.11941,0.5812431573867798,0.4524705111980438,0.6567930579185486,0.3598185181617737,0.6563639044761658,0.3607083857059479,0.5820597410202026,0.45032626390457153,0.654974102973938,0.36301174759864807,0.5842268466949463,0.4463927745819092,0.6545398235321045,0.36363309621810913,0.5819904208183289,0.4508393108844757,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
582,1,0.11871,0.5787940621376038,0.4568924307823181,0.658578097820282,0.35788196325302124,0.6581950187683105,0.3587208092212677,0.5795139074325562,0.4548894464969635,0.6568011045455933,0.3610071539878845,0.5816674828529358,0.4510289132595062,0.6563447117805481,0.3616449236869812,0.57949298620224,0.4553348422050476,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
583,1,0.11672,0.5772583484649658,0.46182727813720703,0.6613332629203796,0.3558993637561798,0.6609548330307007,0.3567114472389221,0.5779141187667847,0.459948867559433,0.6595987677574158,0.35897523164749146,0.5799838900566101,0.45620569586753845,0.6591295599937439,0.35963207483291626,0.5779152512550354,0.4603160619735718,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
584,1,0.11536,0.5755711197853088,0.4661385416984558,0.663728654384613,0.3537360429763794,0.6633775234222412,0.35451704263687134,0.5761620998382568,0.4643685817718506,0.6620311141014099,0.35675743222236633,0.5781559944152832,0.46077844500541687,0.6615552306175232,0.357418954372406,0.5761700868606567,0.46471816301345825,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
585,1,0.11497,0.5732164978981018,0.4703136384487152,0.6653788089752197,0.3515424132347107,0.665043830871582,0.3522639870643616,0.5737805366516113,0.4686797559261322,0.663714587688446,0.3544948399066925,0.5756833553314209,0.4651924967765808,0.6632145047187805,0.35519519448280334,0.5737925171852112,0.46895796060562134,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
586,1,0.11364,0.5717986226081848,0.4741150438785553,0.6676536798477173,0.34974950551986694,0.6673069000244141,0.35043656826019287,0.5723172426223755,0.4726361036300659,0.6660251021385193,0.35263872146606445,0.574164628982544,0.46921876072883606,0.6655024290084839,0.3533634841442108,0.5723333954811096,0.4728398323059082,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
587,1,0.11254,0.5702590346336365,0.4778499901294708,0.6696268916130066,0.34796664118766785,0.6692832708358765,0.3486264944076538,0.5707436203956604,0.4764612019062042,0.6680287718772888,0.35080191493034363,0.5725064873695374,0.4731384813785553,0.667502760887146,0.3515382707118988,0.5707424879074097,0.47663989663124084,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
588,1,0.11171,0.5687460899353027,0.4813467264175415,0.6715693473815918,0.34598878026008606,0.6712313890457153,0.3466120660305023,0.5692020058631897,0.4800289571285248,0.669980525970459,0.34876930713653564,0.5708978772163391,0.4768505394458771,0.6694586873054504,0.349517822265625,0.5692172646522522,0.480185866355896,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
589,1,0.11106,0.5672438144683838,0.4844737946987152,0.6732086539268494,0.34416723251342773,0.672881007194519,0.34474581480026245,0.5676344037055969,0.48327916860580444,0.6716497540473938,0.3468809127807617,0.5692800879478455,0.4801762104034424,0.6711210012435913,0.3476575016975403,0.5676741600036621,0.48338696360588074,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
590,1,0.1104,0.5662250518798828,0.4870891273021698,0.6747732162475586,0.3423547148704529,0.6744833588600159,0.34289127588272095,0.5665676593780518,0.48597264289855957,0.6732640862464905,0.34499484300613403,0.5681625008583069,0.482991486787796,0.6727198958396912,0.3457951247692108,0.5666226744651794,0.4860711395740509,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
591,1,0.10831,0.5656786561012268,0.4904637634754181,0.6774376630783081,0.340622216463089,0.6771460175514221,0.3411486744880676,0.5659833550453186,0.48945528268814087,0.6759378910064697,0.3432101905345917,0.5675320625305176,0.486571341753006,0.6753829121589661,0.3440519869327545,0.5660555958747864,0.4895038306713104,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
592,1,0.10684,0.5649399161338806,0.4933968782424927,0.6796400547027588,0.338936984539032,0.679375946521759,0.33944156765937805,0.5652081370353699,0.49246567487716675,0.6781741380691528,0.3414844870567322,0.5667046308517456,0.4896550476551056,0.6775917410850525,0.3423261344432831,0.5653047561645508,0.49248844385147095,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
593,1,0.10575,0.5642278790473938,0.4959358870983124,0.6813705563545227,0.33730852603912354,0.6811511516571045,0.3378039598464966,0.5644577145576477,0.49503883719444275,0.6799611449241638,0.3398191034793854,0.5659074783325195,0.49230173230171204,0.6793837547302246,0.34064778685569763,0.5645524859428406,0.49506738781929016,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
594,1,0.10387,0.563972532749176,0.49876725673675537,0.6839079856872559,0.3356865644454956,0.6836857199668884,0.33613964915275574,0.5641800165176392,0.4979465901851654,0.6825261116027832,0.3381339907646179,0.5655784010887146,0.4952739477157593,0.6819403171539307,0.3389816880226135,0.5642682909965515,0.497951477766037,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
595,1,0.10313,0.5631631016731262,0.5010143518447876,0.685436487197876,0.33401909470558167,0.6852430701255798,0.33444637060165405,0.5633273720741272,0.500261664390564,0.6840865015983582,0.33640190958976746,0.5646940469741821,0.4976903200149536,0.683498203754425,0.3372665345668793,0.5634320974349976,0.5002536177635193,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
596,1,0.10111,0.5632269382476807,0.5035048723220825,0.6879674792289734,0.33253008127212524,0.6877925992012024,0.3329414427280426,0.5633640885353088,0.5028278827667236,0.6866487264633179,0.334865540266037,0.5646950602531433,0.5003576874732971,0.6860549449920654,0.33573874831199646,0.5634675025939941,0.5028051733970642,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
597,1,0.09948,0.5633588433265686,0.5057288408279419,0.6900750994682312,0.33105793595314026,0.6899202466011047,0.3314574360847473,0.5634601712226868,0.5051302909851074,0.6887996792793274,0.3333202302455902,0.5647426247596741,0.502739667892456,0.6881901621818542,0.334219366312027,0.5635718107223511,0.5050871968269348,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
598,1,0.09876,0.5631227493286133,0.5070313215255737,0.6916272640228271,0.32944828271865845,0.6915019750595093,0.32981550693511963,0.5631832480430603,0.5065017342567444,0.690375804901123,0.33166417479515076,0.5644343495368958,0.5041734576225281,0.6897794604301453,0.3325835168361664,0.5633177161216736,0.506395697593689,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
599,1,0.09666,0.5638522505760193,0.5088915228843689,0.6941382884979248,0.32800209522247314,0.694015383720398,0.32833632826805115,0.5638933181762695,0.5084322094917297,0.6928942799568176,0.33017200231552124,0.5651220083236694,0.5061609148979187,0.6923109889030457,0.3310820460319519,0.5640256404876709,0.5083181858062744,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
600,1,0.09534,0.5642704963684082,0.51026451587677,0.6959704756736755,0.3265663683414459,0.6958643794059753,0.32685574889183044,0.5642833113670349,0.5098631381988525,0.694760799407959,0.32869336009025574,0.5654609203338623,0.5076530575752258,0.6941759586334229,0.3295860290527344,0.5644168257713318,0.5097397565841675,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
601,1,0.09377,0.565086305141449,0.5112979412078857,0.697956383228302,0.32520735263824463,0.6978827118873596,0.3254747986793518,0.5650815367698669,0.5109130144119263,0.6967422366142273,0.3273075222969055,0.5662664175033569,0.508777379989624,0.6961957216262817,0.32817065715789795,0.5652118921279907,0.5108243823051453,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
602,1,0.09258,0.5657795071601868,0.5121776461601257,0.6997483372688293,0.3239244818687439,0.6996676325798035,0.3241795599460602,0.5657947063446045,0.511816143989563,0.6985467672348022,0.32597944140434265,0.5669403672218323,0.5097329020500183,0.6980023980140686,0.326835572719574,0.5659033060073853,0.5117472410202026,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
603,1,0.09141,0.5666157007217407,0.5128601789474487,0.7014080286026001,0.32258176803588867,0.7013486623764038,0.32282158732414246,0.5666114091873169,0.5125327110290527,0.700236976146698,0.32459354400634766,0.5677394270896912,0.5105017423629761,0.6996867060661316,0.3254494071006775,0.5667186975479126,0.5124691128730774,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
604,1,0.09087,0.5669963955879211,0.5133220553398132,0.7026185393333435,0.3212890326976776,0.7025858759880066,0.3215017020702362,0.5669614672660828,0.5130555629730225,0.7014901041984558,0.32324686646461487,0.568061351776123,0.5110766291618347,0.7009286880493164,0.32411301136016846,0.5670700669288635,0.5129772424697876,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
605,1,0.08994,0.5677724480628967,0.5138801336288452,0.7040132880210876,0.3200666308403015,0.7039802074432373,0.3202553391456604,0.5677124857902527,0.5136746764183044,0.7029120922088623,0.32198530435562134,0.56877601146698,0.5117479562759399,0.7023518085479736,0.32283705472946167,0.5678147077560425,0.5135877728462219,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
606,1,0.08892,0.5685368180274963,0.5141251087188721,0.7054720520973206,0.31909283995628357,0.7054389119148254,0.31929850578308105,0.5684849619865417,0.5139061808586121,0.704411506652832,0.32094112038612366,0.5694583058357239,0.5121083855628967,0.7038317322731018,0.32182222604751587,0.5685504078865051,0.5138847827911377,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
607,1,0.08727,0.5698363780975342,0.5147538185119629,0.7073281407356262,0.31803804636001587,0.7072992324829102,0.31823208928108215,0.5697746276855469,0.5145559906959534,0.7062968015670776,0.3198472559452057,0.5707213282585144,0.5128188133239746,0.7056941986083984,0.32073459029197693,0.5698466897010803,0.5145451426506042,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
608,1,0.0857,0.5711642503738403,0.5149612426757812,0.7088847756385803,0.3175961971282959,0.7088783383369446,0.31774455308914185,0.5710774660110474,0.5148200392723083,0.7078954577445984,0.3193339407444,0.5719864368438721,0.513149082660675,0.7072820067405701,0.32023075222969055,0.5711395144462585,0.5148152709007263,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
609,1,0.08483,0.5720517635345459,0.5150819420814514,0.7099931836128235,0.3167233467102051,0.7100256085395813,0.3168242871761322,0.5719390511512756,0.5149750113487244,0.7090019583702087,0.3184332549571991,0.5728664398193359,0.5133278965950012,0.7084033489227295,0.319320410490036,0.572023868560791,0.514963686466217,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
610,1,0.08345,0.5736055970191956,0.5148332715034485,0.7114835977554321,0.31598326563835144,0.7115605473518372,0.31605103611946106,0.5734609365463257,0.5147702097892761,0.7105203866958618,0.31763648986816406,0.5743722319602966,0.5131855607032776,0.7099204063415527,0.31853845715522766,0.5735570788383484,0.5147523283958435,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
611,1,0.08299,0.5747442841529846,0.5140377283096313,0.7122907638549805,0.31525033712387085,0.7123656868934631,0.3152981996536255,0.5745928287506104,0.5140156745910645,0.7113457322120667,0.3168841004371643,0.5754886865615845,0.5124394297599792,0.7107383012771606,0.31778261065483093,0.5746994018554688,0.5139694213867188,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
612,1,0.08264,0.5755379796028137,0.5137512683868408,0.7128210663795471,0.3146126866340637,0.7129094004631042,0.31462374329566956,0.5753822326660156,0.5137925148010254,0.7119306921958923,0.316182941198349,0.5762467384338379,0.5122350454330444,0.7113116383552551,0.31708794832229614,0.5754676461219788,0.5137376189231873,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
613,1,0.08247,0.5766355395317078,0.5127357244491577,0.713256299495697,0.31408795714378357,0.7133504152297974,0.3140862286090851,0.5764662623405457,0.5127946138381958,0.7123726010322571,0.31562116742134094,0.5773181915283203,0.5112716555595398,0.7117710709571838,0.3165293335914612,0.5765534043312073,0.5127251148223877,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
614,1,0.08185,0.577889084815979,0.5117819309234619,0.7139700055122375,0.31362512707710266,0.7140914797782898,0.3135848343372345,0.577686071395874,0.5119099617004395,0.7131015062332153,0.3151428699493408,0.5785521268844604,0.510371744632721,0.7125135660171509,0.31603267788887024,0.5777921676635742,0.511797308921814,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
615,1,0.08128,0.5790916681289673,0.5110341906547546,0.7145692110061646,0.3132268786430359,0.7147316336631775,0.31315770745277405,0.5788774490356445,0.5111831426620483,0.7137347459793091,0.3147162199020386,0.5797159671783447,0.5096879005432129,0.7131370306015015,0.31560689210891724,0.5789855718612671,0.5110639333724976,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
616,1,0.08083,0.5802717208862305,0.510171115398407,0.7150079011917114,0.3128992021083832,0.7151884436607361,0.31278666853904724,0.580045223236084,0.5103307962417603,0.7142104506492615,0.31434768438339233,0.580858051776886,0.5088743567466736,0.7136106491088867,0.315250962972641,0.5801467299461365,0.510209858417511,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
617,1,0.08058,0.5812732577323914,0.5094073414802551,0.7151135802268982,0.3127959072589874,0.7153421640396118,0.3126222789287567,0.5810288190841675,0.5096123218536377,0.7143461108207703,0.31419599056243896,0.5818287134170532,0.508179783821106,0.713727593421936,0.3151303827762604,0.58115154504776,0.5094588398933411,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
618,1,0.07983,0.5827320218086243,0.5084897875785828,0.715484082698822,0.31287604570388794,0.7157137393951416,0.31267499923706055,0.5824836492538452,0.5087358951568604,0.7147398591041565,0.3142279088497162,0.5832763910293579,0.5073243975639343,0.7141138315200806,0.31516948342323303,0.5826139450073242,0.5085645318031311,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
619,1,0.07941,0.5841549038887024,0.507278561592102,0.7157436609268188,0.31289955973625183,0.7159703969955444,0.3126816749572754,0.5838916301727295,0.5075629949569702,0.7150231003761292,0.31419724225997925,0.5846564173698425,0.5061895847320557,0.7143893241882324,0.3151589632034302,0.5840260982513428,0.5073690414428711,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
620,1,0.07859,0.5857940912246704,0.5061168074607849,0.7162089347839355,0.3130229413509369,0.7164589762687683,0.31276237964630127,0.5855208039283752,0.5064295530319214,0.7155042290687561,0.31427910923957825,0.5862749814987183,0.5050771832466125,0.7148747444152832,0.31524011492729187,0.5856609344482422,0.5062217712402344,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
621,1,0.07854,0.5869884490966797,0.504693865776062,0.7162075042724609,0.312799870967865,0.7165132761001587,0.31247079372406006,0.5866756439208984,0.5050455927848816,0.7155366539955139,0.31399768590927124,0.5874298214912415,0.5037055611610413,0.7149142026901245,0.3149609863758087,0.5868355631828308,0.5048214197158813,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
622,1,0.07794,0.5887123942375183,0.5031880140304565,0.7161677479743958,0.31334277987480164,0.7164949178695679,0.31298375129699707,0.5884006023406982,0.5035709142684937,0.7155255675315857,0.3145006000995636,0.5891303420066833,0.5022520422935486,0.7148835062980652,0.31548458337783813,0.5885676145553589,0.5033297538757324,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
623,1,0.07757,0.5903233289718628,0.5015340447425842,0.716178834438324,0.31368348002433777,0.7165309190750122,0.31331872940063477,0.5899927616119385,0.5019214749336243,0.715570330619812,0.3148127794265747,0.5907103419303894,0.500643789768219,0.7149272561073303,0.31578370928764343,0.5901638865470886,0.5016961693763733,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
624,1,0.07746,0.5916982293128967,0.5000903010368347,0.7160428762435913,0.313822865486145,0.7164129614830017,0.31343579292297363,0.5913668870925903,0.5004719495773315,0.7154626846313477,0.3149294853210449,0.592065691947937,0.49922454357147217,0.7148259878158569,0.31588035821914673,0.591529130935669,0.5002734661102295,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
